-5 6 3 -4 -1 -9
-5 7 3 -5 -2 -10
-4 -7 2 9 11 5
-4 -6 2 8 10 4
-4 -5 2 7 9 3
-4 -4 2 6 8 2
-4 -3 2 5 7 1
-4 -2 2 4 6 0
-4 -1 2 3 5 -1
-4 0 2 2 4 -2
-4 1 2 1 3 -3
-4 2 2 0 2 -4
-4 3 2 -1 1 -5
-4 4 2 -2 0 -6
-4 5 2 -3 -1 -7
-4 6 2 -4 -2 -8
-4 7 2 -5 -3 -9
-3 -7 1 9 10 6
-3 -6 1 8 9 5
-3 -5 1 7 8 4
-3 -4 1 6 7 3
-3 -3 1 5 6 2
-3 -2 1 4 5 1
-3 -1 1 3 4 0
-3 0 1 2 3 -1
-3 1 1 1 2 -2
-3 2 1 0 1 -3
-3 3 1 -1 0 -4
-3 4 1 -2 -1 -5
-3 5 1 -3 -2 -6
-3 6 1 -4 -3 -7
-3 7 1 -5 -4 -8
-2 -7 0 9 9 7
-2 -6 0 8 8 6
-2 -5 0 7 7 5
-2 -4 0 6 6 4
-2 -3 0 5 5 3
-2 -2 0 4 4 2
-2 -1 0 3 3 1
-2 0 0 2 2 0
-2 1 0 1 1 -1
-2 2 0 0 0 -2
-2 3 0 -1 -1 -3
-2 4 0 -2 -2 -4
-2 5 0 -3 -3 -5
-2 6 0 -4 -4 -6
-2 7 0 -5 -5 -7
-1 -7 -1 9 8 8
-1 -6 -1 8 7 7
-1 -5 -1 7 6 6
-1 -4 -1 6 5 5
-1 -3 -1 5 4 4
-1 -2 -1 4 3 3
-1 -1 -1 3 2 2
-1 0 -1 2 1 1
-1 1 -1 1 0 0
-1 2 -1 0 -1 -1
-1 3 -1 -1 -2 -2
-1 4 -1 -2 -3 -3
-1 5 -1 -3 -4 -4
-1 6 -1 -4 -5 -5
-1 7 -1 -5 -6 -6
0 -7 -2 9 7 9
0 -6 -2 8 6 8
0 -5 -2 7 5 7
0 -4 -2 6 4 6
0 -3 -2 5 3 5
0 -2 -2 4 2 4
0 -1 -2 3 1 3
0 0 -2 2 0 2
0 1 -2 1 -1 1
0 2 -2 0 -2 0
0 3 -2 -1 -3 -1
0 4 -2 -2 -4 -2
0 5 -2 -3 -5 -3
0 6 -2 -4 -6 -4
0 7 -2 -5 -7 -5
1 -7 -3 9 6 10
1 -6 -3 8 5 9
1 -5 -3 7 4 8
1 -4 -3 6 3 7
1 -3 -3 5 2 6
1 -2 -3 4 1 5
1 -1 -3 3 0 4
1 0 -3 2 -1 3
1 1 -3 1 -2 2
1 2 -3 0 -3 1
1 3 -3 -1 -4 0
1 4 -3 -2 -5 -1
1 5 -3 -3 -6 -2
1 6 -3 -4 -7 -3
1 7 -3 -5 -8 -4
2 -7 -4 9 5 11
2 -6 -4 8 4 10
2 -5 -4 7 3 9
2 -4 -4 6 2 8
2 -3 -4 5 1 7
2 -2 -4 4 0 6
2 -1 -4 3 -1 5
2 0 -4 2 -2 4
2 1 -4 1 -3 3
2 2 -4 0 -4 2
2 3 -4 -1 -5 1
2 4 -4 -2 -6 0
2 5 -4 -3 -7 -1
2 6 -4 -4 -8 -2
2 7 -4 -5 -9 -3
3 -7 -5 9 4 12
3 -6 -5 8 3 11
3 -5 -5 7 2 10
3 -4 -5 6 1 9
3 -3 -5 5 0 8
3 -2 -5 4 -1 7
3 -1 -5 3 -2 6
3 0 -5 2 -3 5
3 1 -5 1 -4 4
3 2 -5 0 -5 3
3 3 -5 -1 -6 2
3 4 -5 -2 -7 1
3 5 -5 -3 -8 0
3 6 -5 -4 -9 -1
3 7 -5 -5 -10 -2
4 -7 -6 9 3 13
4 -6 -6 8 2 12
4 -5 -6 7 1 11
4 -4 -6 6 0 10
4 -3 -6 5 -1 9
4 -2 -6 4 -2 8
4 -1 -6 3 -3 7
4 0 -6 2 -4 6
4 1 -6 1 -5 5
4 2 -6 0 -6 4
4 3 -6 -1 -7 3
4 4 -6 -2 -8 2
4 5 -6 -3 -9 1
4 6 -6 -4 -10 0
4 7 -6 -5 -11 -1
5 -7 -7 9 2 14
5 -6 -7 8 1 13
5 -5 -7 7 0 12
5 -4 -7 6 -1 11
5 -3 -7 5 -2 10
5 -2 -7 4 -3 9
5 -1 -7 3 -4 8
5 0 -7 2 -5 7
5 1 -7 1 -6 6
5 2 -7 0 -7 5
5 3 -7 -1 -8 4
5 4 -7 -2 -9 3
5 5 -7 -3 -10 2
5 6 -7 -4 -11 1
5 7 -7 -5 -12 0
-9 -6 7 10 24 -8
-9 -5 7 9 22 -9
-9 -4 7 8 20 -10
-9 -3 7 7 18 -11
-9 -2 7 6 16 -12
-9 -1 7 5 14 -13
-9 0 7 4 12 -14
-9 1 7 3 10 -15
-9 2 7 2 8 -16
-9 3 7 1 6 -17
-9 4 7 0 4 -18
-9 5 7 -1 2 -19
-9 6 7 -2 0 -20
-9 7 7 -3 -2 -21
-9 8 7 -4 -4 -22
-8 -6 6 10 23 -6
-8 -5 6 9 21 -7
-8 -4 6 8 19 -8
-8 -3 6 7 17 -9
-8 -2 6 6 15 -10
-8 -1 6 5 13 -11
-8 0 6 4 11 -12
-8 1 6 3 9 -13
-8 2 6 2 7 -14
-8 3 6 1 5 -15
-8 4 6 0 3 -16
-8 5 6 -1 1 -17
-8 6 6 -2 -1 -18
-8 7 6 -3 -3 -19
-8 8 6 -4 -5 -20
-7 -6 5 10 22 -4
-7 -5 5 9 20 -5
-7 -4 5 8 18 -6
-7 -3 5 7 16 -7
-7 -2 5 6 14 -8
-7 -1 5 5 12 -9
-7 0 5 4 10 -10
-7 1 5 3 8 -11
-7 2 5 2 6 -12
-7 3 5 1 4 -13
-7 4 5 0 2 -14
-7 5 5 -1 0 -15
-7 6 5 -2 -2 -16
-7 7 5 -3 -4 -17
-7 8 5 -4 -6 -18
-6 -6 4 10 21 -2
-6 -5 4 9 19 -3
-6 -4 4 8 17 -4
-6 -3 4 7 15 -5
-6 -2 4 6 13 -6
-6 -1 4 5 11 -7
-6 0 4 4 9 -8
-6 1 4 3 7 -9
-6 2 4 2 5 -10
-6 3 4 1 3 -11
-6 4 4 0 1 -12
-6 5 4 -1 -1 -13
-6 6 4 -2 -3 -14
-6 7 4 -3 -5 -15
-6 8 4 -4 -7 -16
-5 -6 3 10 20 0
-5 -5 3 9 18 -1
-5 -4 3 8 16 -2
-5 -3 3 7 14 -3
-5 -2 3 6 12 -4
-5 -1 3 5 10 -5
-5 0 3 4 8 -6
-5 1 3 3 6 -7
-5 2 3 2 4 -8
-5 3 3 1 2 -9
-5 4 3 0 0 -10
-5 5 3 -1 -2 -11
-5 6 3 -2 -4 -12
-5 7 3 -3 -6 -13
-5 8 3 -4 -8 -14
-4 -6 2 10 19 2
-4 -5 2 9 17 1
-4 -4 2 8 15 0
-4 -3 2 7 13 -1
-4 -2 2 6 11 -2
-4 -1 2 5 9 -3
-4 0 2 4 7 -4
-4 1 2 3 5 -5
-4 2 2 2 3 -6
-4 3 2 1 1 -7
-4 4 2 0 -1 -8
-4 5 2 -1 -3 -9
-4 6 2 -2 -5 -10
-4 7 2 -3 -7 -11
-4 8 2 -4 -9 -12
-3 -6 1 10 18 4
-3 -5 1 9 16 3
-3 -4 1 8 14 2
-3 -3 1 7 12 1
-3 -2 1 6 10 0
-3 -1 1 5 8 -1
-3 0 1 4 6 -2
-3 1 1 3 4 -3
-3 2 1 2 2 -4
-3 3 1 1 0 -5
-3 4 1 0 -2 -6
-3 5 1 -1 -4 -7
-3 6 1 -2 -6 -8
-3 7 1 -3 -8 -9
-3 8 1 -4 -10 -10
-2 -6 0 10 17 6
-2 -5 0 9 15 5
-2 -4 0 8 13 4
-2 -3 0 7 11 3
-2 -2 0 6 9 2
-2 -1 0 5 7 1
-2 0 0 4 5 0
-2 1 0 3 3 -1
-2 2 0 2 1 -2
-2 3 0 1 -1 -3
-2 4 0 0 -3 -4
-2 5 0 -1 -5 -5
-2 6 0 -2 -7 -6
-2 7 0 -3 -9 -7
-2 8 0 -4 -11 -8
-1 -6 -1 10 16 8
-1 -5 -1 9 14 7
-1 -4 -1 8 12 6
-1 -3 -1 7 10 5
-1 -2 -1 6 8 4
-1 -1 -1 5 6 3
-1 0 -1 4 4 2
-1 1 -1 3 2 1
-1 2 -1 2 0 0
-1 3 -1 1 -2 -1
-1 4 -1 0 -4 -2
-1 5 -1 -1 -6 -3
-1 6 -1 -2 -8 -4
-1 7 -1 -3 -10 -5
-1 8 -1 -4 -12 -6
0 -6 -2 10 15 10
0 -5 -2 9 13 9
0 -4 -2 8 11 8
0 -3 -2 7 9 7
0 -2 -2 6 7 6
0 -1 -2 5 5 5
0 0 -2 4 3 4
0 1 -2 3 1 3
0 2 -2 2 -1 2
0 3 -2 1 -3 1
0 4 -2 0 -5 0
0 5 -2 -1 -7 -1
0 6 -2 -2 -9 -2
0 7 -2 -3 -11 -3
0 8 -2 -4 -13 -4
1 -6 -3 10 14 12
1 -5 -3 9 12 11
1 -4 -3 8 10 10
1 -3 -3 7 8 9
1 -2 -3 6 6 8
1 -1 -3 5 4 7
1 0 -3 4 2 6
1 1 -3 3 0 5
1 2 -3 2 -2 4
1 3 -3 1 -4 3
1 4 -3 0 -6 2
1 5 -3 -1 -8 1
1 6 -3 -2 -10 0
1 7 -3 -3 -12 -1
1 8 -3 -4 -14 -2
2 -6 -4 10 13 14
2 -5 -4 9 11 13
2 -4 -4 8 9 12
2 -3 -4 7 7 11
2 -2 -4 6 5 10
2 -1 -4 5 3 9
2 0 -4 4 1 8
2 1 -4 3 -1 7
2 2 -4 2 -3 6
2 3 -4 1 -5 5
2 4 -4 0 -7 4
2 5 -4 -1 -9 3
2 6 -4 -2 -11 2
2 7 -4 -3 -13 1
2 8 -4 -4 -15 0
3 -6 -5 10 12 16
3 -5 -5 9 10 15
3 -4 -5 8 8 14
3 -3 -5 7 6 13
3 -2 -5 6 4 12
3 -1 -5 5 2 11
3 0 -5 4 0 10
3 1 -5 3 -2 9
3 2 -5 2 -4 8
3 3 -5 1 -6 7
3 4 -5 0 -8 6
3 5 -5 -1 -10 5
3 6 -5 -2 -12 4
3 7 -5 -3 -14 3
3 8 -5 -4 -16 2
4 -6 -6 10 11 18
4 -5 -6 9 9 17
4 -4 -6 8 7 16
4 -3 -6 7 5 15
4 -2 -6 6 3 14
4 -1 -6 5 1 13
4 0 -6 4 -1 12
4 1 -6 3 -3 11
4 2 -6 2 -5 10
4 3 -6 1 -7 9
4 4 -6 0 -9 8
4 5 -6 -1 -11 7
4 6 -6 -2 -13 6
4 7 -6 -3 -15 5
4 8 -6 -4 -17 4
5 -6 -7 10 10 20
5 -5 -7 9 8 19
5 -4 -7 8 6 18
5 -3 -7 7 4 17
5 -2 -7 6 2 16
5 -1 -7 5 0 15
5 0 -7 4 -2 14
5 1 -7 3 -4 13
5 2 -7 2 -6 12
5 3 -7 1 -8 11
5 4 -7 0 -10 10
5 5 -7 -1 -12 9
5 6 -7 -2 -14 8
5 7 -7 -3 -16 7
5 8 -7 -4 -18 6
-9 -5 7 11 32 -16
-9 -4 7 10 29 -17
-9 -3 7 9 26 -18
-9 -2 7 8 23 -19
-9 -1 7 7 20 -20
-9 0 7 6 17 -21
-9 1 7 5 14 -22
-9 2 7 4 11 -23
-9 3 7 3 8 -24
-9 4 7 2 5 -25
-9 5 7 1 2 -26
-9 6 7 0 -1 -27
-9 7 7 -1 -4 -28
-9 8 7 -2 -7 -29
-9 9 7 -3 -10 -30
-8 -5 6 11 31 -13
-8 -4 6 10 28 -14
-8 -3 6 9 25 -15
-8 -2 6 8 22 -16
-8 -1 6 7 19 -17
-8 0 6 6 16 -18
-8 1 6 5 13 -19
-8 2 6 4 10 -20
-8 3 6 3 7 -21
-8 4 6 2 4 -22
-8 5 6 1 1 -23
-8 6 6 0 -2 -24
-8 7 6 -1 -5 -25
-8 8 6 -2 -8 -26
-8 9 6 -3 -11 -27
-7 -5 5 11 30 -10
-7 -4 5 10 27 -11
-7 -3 5 9 24 -12
-7 -2 5 8 21 -13
-7 -1 5 7 18 -14
-7 0 5 6 15 -15
-7 1 5 5 12 -16
-7 2 5 4 9 -17
-7 3 5 3 6 -18
-7 4 5 2 3 -19
-7 5 5 1 0 -20
-7 6 5 0 -3 -21
-7 7 5 -1 -6 -22
-7 8 5 -2 -9 -23
-7 9 5 -3 -12 -24
-6 -5 4 11 29 -7
-6 -4 4 10 26 -8
-6 -3 4 9 23 -9
-6 -2 4 8 20 -10
-6 -1 4 7 17 -11
-6 0 4 6 14 -12
-6 1 4 5 11 -13
-6 2 4 4 8 -14
-6 3 4 3 5 -15
-6 4 4 2 2 -16
-6 5 4 1 -1 -17
-6 6 4 0 -4 -18
-6 7 4 -1 -7 -19
-6 8 4 -2 -10 -20
-6 9 4 -3 -13 -21
-5 -5 3 11 28 -4
-5 -4 3 10 25 -5
-5 -3 3 9 22 -6
-5 -2 3 8 19 -7
-5 -1 3 7 16 -8
-5 0 3 6 13 -9
-5 1 3 5 10 -10
-5 2 3 4 7 -11
-5 3 3 3 4 -12
-5 4 3 2 1 -13
-5 5 3 1 -2 -14
-5 6 3 0 -5 -15
-5 7 3 -1 -8 -16
-5 8 3 -2 -11 -17
-5 9 3 -3 -14 -18
-4 -5 2 11 27 -1
-4 -4 2 10 24 -2
-4 -3 2 9 21 -3
-4 -2 2 8 18 -4
-4 -1 2 7 15 -5
-4 0 2 6 12 -6
-4 1 2 5 9 -7
-4 2 2 4 6 -8
-4 3 2 3 3 -9
-4 4 2 2 0 -10
-4 5 2 1 -3 -11
-4 6 2 0 -6 -12
-4 7 2 -1 -9 -13
-4 8 2 -2 -12 -14
-4 9 2 -3 -15 -15
-3 -5 1 11 26 2
-3 -4 1 10 23 1
-3 -3 1 9 20 0
-3 -2 1 8 17 -1
-3 -1 1 7 14 -2
-3 0 1 6 11 -3
-3 1 1 5 8 -4
-3 2 1 4 5 -5
-3 3 1 3 2 -6
-3 4 1 2 -1 -7
-3 5 1 1 -4 -8
-3 6 1 0 -7 -9
-3 7 1 -1 -10 -10
-3 8 1 -2 -13 -11
-3 9 1 -3 -16 -12
-2 -5 0 11 25 5
-2 -4 0 10 22 4
-2 -3 0 9 19 3
-2 -2 0 8 16 2
-2 -1 0 7 13 1
-2 0 0 6 10 0
-2 1 0 5 7 -1
-2 2 0 4 4 -2
-2 3 0 3 1 -3
-2 4 0 2 -2 -4
-2 5 0 1 -5 -5
-2 6 0 0 -8 -6
-2 7 0 -1 -11 -7
-2 8 0 -2 -14 -8
-2 9 0 -3 -17 -9
-1 -5 -1 11 24 8
-1 -4 -1 10 21 7
-1 -3 -1 9 18 6
-1 -2 -1 8 15 5
-1 -1 -1 7 12 4
-1 0 -1 6 9 3
-1 1 -1 5 6 2
-1 2 -1 4 3 1
-1 3 -1 3 0 0
-1 4 -1 2 -3 -1
-1 5 -1 1 -6 -2
-1 6 -1 0 -9 -3
-1 7 -1 -1 -12 -4
-1 8 -1 -2 -15 -5
-1 9 -1 -3 -18 -6
0 -5 -2 11 23 11
0 -4 -2 10 20 10
0 -3 -2 9 17 9
0 -2 -2 8 14 8
0 -1 -2 7 11 7
0 0 -2 6 8 6
0 1 -2 5 5 5
0 2 -2 4 2 4
0 3 -2 3 -1 3
0 4 -2 2 -4 2
0 5 -2 1 -7 1
0 6 -2 0 -10 0
0 7 -2 -1 -13 -1
0 8 -2 -2 -16 -2
0 9 -2 -3 -19 -3
1 -5 -3 11 22 14
1 -4 -3 10 19 13
1 -3 -3 9 16 12
1 -2 -3 8 13 11
1 -1 -3 7 10 10
1 0 -3 6 7 9
1 1 -3 5 4 8
1 2 -3 4 1 7
1 3 -3 3 -2 6
1 4 -3 2 -5 5
1 5 -3 1 -8 4
1 6 -3 0 -11 3
1 7 -3 -1 -14 2
1 8 -3 -2 -17 1
1 9 -3 -3 -20 0
2 -5 -4 11 21 17
2 -4 -4 10 18 16
2 -3 -4 9 15 15
2 -2 -4 8 12 14
2 -1 -4 7 9 13
2 0 -4 6 6 12
2 1 -4 5 3 11
2 2 -4 4 0 10
2 3 -4 3 -3 9
2 4 -4 2 -6 8
2 5 -4 1 -9 7
2 6 -4 0 -12 6
2 7 -4 -1 -15 5
2 8 -4 -2 -18 4
2 9 -4 -3 -21 3
3 -5 -5 11 20 20
3 -4 -5 10 17 19
3 -3 -5 9 14 18
3 -2 -5 8 11 17
3 -1 -5 7 8 16
3 0 -5 6 5 15
3 1 -5 5 2 14
3 2 -5 4 -1 13
3 3 -5 3 -4 12
3 4 -5 2 -7 11
3 5 -5 1 -10 10
3 6 -5 0 -13 9
3 7 -5 -1 -16 8
3 8 -5 -2 -19 7
3 9 -5 -3 -22 6
4 -5 -6 11 19 23
4 -4 -6 10 16 22
4 -3 -6 9 13 21
4 -2 -6 8 10 20
4 -1 -6 7 7 19
4 0 -6 6 4 18
4 1 -6 5 1 17
4 2 -6 4 -2 16
4 3 -6 3 -5 15
4 4 -6 2 -8 14
4 5 -6 1 -11 13
4 6 -6 0 -14 12
4 7 -6 -1 -17 11
4 8 -6 -2 -20 10
4 9 -6 -3 -23 9
5 -5 -7 11 18 26
5 -4 -7 10 15 25
5 -3 -7 9 12 24
5 -2 -7 8 9 23
5 -1 -7 7 6 22
5 0 -7 6 3 21
5 1 -7 5 0 20
5 2 -7 4 -3 19
5 3 -7 3 -6 18
5 4 -7 2 -9 17
5 5 -7 1 -12 16
5 6 -7 0 -15 15
5 7 -7 -1 -18 14
5 8 -7 -2 -21 13
5 9 -7 -3 -24 12
-9 -4 7 12 40 -24
-9 -3 7 11 36 -25
-9 -2 7 10 32 -26
-9 -1 7 9 28 -27
-9 0 7 8 24 -28
-9 1 7 7 20 -29
-9 2 7 6 16 -30
-9 3 7 5 12 -31
-9 4 7 4 8 -32
-9 5 7 3 4 -33
-9 6 7 2 0 -34
-9 7 7 1 -4 -35
-9 8 7 0 -8 -36
-9 9 7 -1 -12 -37
-9 10 7 -2 -16 -38
-8 -4 6 12 39 -20
-8 -3 6 11 35 -21
-8 -2 6 10 31 -22
-8 -1 6 9 27 -23
-8 0 6 8 23 -24
-8 1 6 7 19 -25
-8 2 6 6 15 -26
-8 3 6 5 11 -27
-8 4 6 4 7 -28
-8 5 6 3 3 -29
-8 6 6 2 -1 -30
-8 7 6 1 -5 -31
-8 8 6 0 -9 -32
-8 9 6 -1 -13 -33
-8 10 6 -2 -17 -34
-7 -4 5 12 38 -16
-7 -3 5 11 34 -17
-7 -2 5 10 30 -18
-7 -1 5 9 26 -19
-7 0 5 8 22 -20
-7 1 5 7 18 -21
-7 2 5 6 14 -22
-7 3 5 5 10 -23
-7 4 5 4 6 -24
-7 5 5 3 2 -25
-7 6 5 2 -2 -26
-7 7 5 1 -6 -27
-7 8 5 0 -10 -28
-7 9 5 -1 -14 -29
-7 10 5 -2 -18 -30
-6 -4 4 12 37 -12
-6 -3 4 11 33 -13
-6 -2 4 10 29 -14
-6 -1 4 9 25 -15
-6 0 4 8 21 -16
-6 1 4 7 17 -17
-6 2 4 6 13 -18
-6 3 4 5 9 -19
-6 4 4 4 5 -20
-6 5 4 3 1 -21
-6 6 4 2 -3 -22
-6 7 4 1 -7 -23
-6 8 4 0 -11 -24
-6 9 4 -1 -15 -25
-6 10 4 -2 -19 -26
-5 -4 3 12 36 -8
-5 -3 3 11 32 -9
-5 -2 3 10 28 -10
-5 -1 3 9 24 -11
-5 0 3 8 20 -12
-5 1 3 7 16 -13
-5 2 3 6 12 -14
-5 3 3 5 8 -15
-5 4 3 4 4 -16
-5 5 3 3 0 -17
-5 6 3 2 -4 -18
-5 7 3 1 -8 -19
-5 8 3 0 -12 -20
-5 9 3 -1 -16 -21
-5 10 3 -2 -20 -22
-4 -4 2 12 35 -4
-4 -3 2 11 31 -5
-4 -2 2 10 27 -6
-4 -1 2 9 23 -7
-4 0 2 8 19 -8
-4 1 2 7 15 -9
-4 2 2 6 11 -10
-4 3 2 5 7 -11
-4 4 2 4 3 -12
-4 5 2 3 -1 -13
-4 6 2 2 -5 -14
-4 7 2 1 -9 -15
-4 8 2 0 -13 -16
-4 9 2 -1 -17 -17
-4 10 2 -2 -21 -18
-3 -4 1 12 34 0
-3 -3 1 11 30 -1
-3 -2 1 10 26 -2
-3 -1 1 9 22 -3
-3 0 1 8 18 -4
-3 1 1 7 14 -5
-3 2 1 6 10 -6
-3 3 1 5 6 -7
-3 4 1 4 2 -8
-3 5 1 3 -2 -9
-3 6 1 2 -6 -10
-3 7 1 1 -10 -11
-3 8 1 0 -14 -12
-3 9 1 -1 -18 -13
-3 10 1 -2 -22 -14
-2 -4 0 12 33 4
-2 -3 0 11 29 3
-2 -2 0 10 25 2
-2 -1 0 9 21 1
-2 0 0 8 17 0
-2 1 0 7 13 -1
-2 2 0 6 9 -2
-2 3 0 5 5 -3
-2 4 0 4 1 -4
-2 5 0 3 -3 -5
-2 6 0 2 -7 -6
-2 7 0 1 -11 -7
-2 8 0 0 -15 -8
-2 9 0 -1 -19 -9
-2 10 0 -2 -23 -10
-1 -4 -1 12 32 8
-1 -3 -1 11 28 7
-1 -2 -1 10 24 6
-1 -1 -1 9 20 5
-1 0 -1 8 16 4
-1 1 -1 7 12 3
-1 2 -1 6 8 2
-1 3 -1 5 4 1
-1 4 -1 4 0 0
-1 5 -1 3 -4 -1
-1 6 -1 2 -8 -2
-1 7 -1 1 -12 -3
-1 8 -1 0 -16 -4
-1 9 -1 -1 -20 -5
-1 10 -1 -2 -24 -6
0 -4 -2 12 31 12
0 -3 -2 11 27 11
0 -2 -2 10 23 10
0 -1 -2 9 19 9
0 0 -2 8 15 8
0 1 -2 7 11 7
0 2 -2 6 7 6
0 3 -2 5 3 5
0 4 -2 4 -1 4
0 5 -2 3 -5 3
0 6 -2 2 -9 2
0 7 -2 1 -13 1
0 8 -2 0 -17 0
0 9 -2 -1 -21 -1
0 10 -2 -2 -25 -2
1 -4 -3 12 30 16
1 -3 -3 11 26 15
1 -2 -3 10 22 14
1 -1 -3 9 18 13
1 0 -3 8 14 12
1 1 -3 7 10 11
1 2 -3 6 6 10
1 3 -3 5 2 9
1 4 -3 4 -2 8
1 5 -3 3 -6 7
1 6 -3 2 -10 6
1 7 -3 1 -14 5
1 8 -3 0 -18 4
1 9 -3 -1 -22 3
1 10 -3 -2 -26 2
2 -4 -4 12 29 20
2 -3 -4 11 25 19
2 -2 -4 10 21 18
2 -1 -4 9 17 17
2 0 -4 8 13 16
2 1 -4 7 9 15
2 2 -4 6 5 14
2 3 -4 5 1 13
2 4 -4 4 -3 12
2 5 -4 3 -7 11
2 6 -4 2 -11 10
2 7 -4 1 -15 9
2 8 -4 0 -19 8
2 9 -4 -1 -23 7
2 10 -4 -2 -27 6
3 -4 -5 12 28 24
3 -3 -5 11 24 23
3 -2 -5 10 20 22
3 -1 -5 9 16 21
3 0 -5 8 12 20
3 1 -5 7 8 19
3 2 -5 6 4 18
3 3 -5 5 0 17
3 4 -5 4 -4 16
3 5 -5 3 -8 15
3 6 -5 2 -12 14
3 7 -5 1 -16 13
3 8 -5 0 -20 12
3 9 -5 -1 -24 11
3 10 -5 -2 -28 10
4 -4 -6 12 27 28
4 -3 -6 11 23 27
4 -2 -6 10 19 26
4 -1 -6 9 15 25
4 0 -6 8 11 24
4 1 -6 7 7 23
4 2 -6 6 3 22
4 3 -6 5 -1 21
4 4 -6 4 -5 20
4 5 -6 3 -9 19
4 6 -6 2 -13 18
4 7 -6 1 -17 17
4 8 -6 0 -21 16
4 9 -6 -1 -25 15
4 10 -6 -2 -29 14
5 -4 -7 12 26 32
5 -3 -7 11 22 31
5 -2 -7 10 18 30
5 -1 -7 9 14 29
5 0 -7 8 10 28
5 1 -7 7 6 27
5 2 -7 6 2 26
5 3 -7 5 -2 25
5 4 -7 4 -6 24
5 5 -7 3 -10 23
5 6 -7 2 -14 22
5 7 -7 1 -18 21
5 8 -7 0 -22 20
5 9 -7 -1 -26 19
5 10 -7 -2 -30 18
-9 -3 7 13 48 -32
-9 -2 7 12 43 -33
-9 -1 7 11 38 -34
-9 0 7 10 33 -35
-9 1 7 9 28 -36
-9 2 7 8 23 -37
-9 3 7 7 18 -38
-9 4 7 6 13 -39
-9 5 7 5 8 -40
-9 6 7 4 3 -41
-9 7 7 3 -2 -42
-9 8 7 2 -7 -43
-9 9 7 1 -12 -44
-9 10 7 0 -17 -45
-9 11 7 -1 -22 -46
-8 -3 6 13 47 -27
-8 -2 6 12 42 -28
-8 -1 6 11 37 -29
-8 0 6 10 32 -30
-8 1 6 9 27 -31
-8 2 6 8 22 -32
-8 3 6 7 17 -33
-8 4 6 6 12 -34
-8 5 6 5 7 -35
-8 6 6 4 2 -36
-8 7 6 3 -3 -37
-8 8 6 2 -8 -38
-8 9 6 1 -13 -39
-8 10 6 0 -18 -40
-8 11 6 -1 -23 -41
-7 -3 5 13 46 -22
-7 -2 5 12 41 -23
-7 -1 5 11 36 -24
-7 0 5 10 31 -25
-7 1 5 9 26 -26
-7 2 5 8 21 -27
-7 3 5 7 16 -28
-7 4 5 6 11 -29
-7 5 5 5 6 -30
-7 6 5 4 1 -31
-7 7 5 3 -4 -32
-7 8 5 2 -9 -33
-7 9 5 1 -14 -34
-7 10 5 0 -19 -35
-7 11 5 -1 -24 -36
-6 -3 4 13 45 -17
-6 -2 4 12 40 -18
-6 -1 4 11 35 -19
-6 0 4 10 30 -20
-6 1 4 9 25 -21
-6 2 4 8 20 -22
-6 3 4 7 15 -23
-6 4 4 6 10 -24
-6 5 4 5 5 -25
-6 6 4 4 0 -26
-6 7 4 3 -5 -27
-6 8 4 2 -10 -28
-6 9 4 1 -15 -29
-6 10 4 0 -20 -30
-6 11 4 -1 -25 -31
-5 -3 3 13 44 -12
-5 -2 3 12 39 -13
-5 -1 3 11 34 -14
-5 0 3 10 29 -15
-5 1 3 9 24 -16
-5 2 3 8 19 -17
-5 3 3 7 14 -18
-5 4 3 6 9 -19
-5 5 3 5 4 -20
-5 6 3 4 -1 -21
-5 7 3 3 -6 -22
-5 8 3 2 -11 -23
-5 9 3 1 -16 -24
-5 10 3 0 -21 -25
-5 11 3 -1 -26 -26
-4 -3 2 13 43 -7
-4 -2 2 12 38 -8
-4 -1 2 11 33 -9
-4 0 2 10 28 -10
-4 1 2 9 23 -11
-4 2 2 8 18 -12
-4 3 2 7 13 -13
-4 4 2 6 8 -14
-4 5 2 5 3 -15
-4 6 2 4 -2 -16
-4 7 2 3 -7 -17
-4 8 2 2 -12 -18
-4 9 2 1 -17 -19
-4 10 2 0 -22 -20
-4 11 2 -1 -27 -21
-3 -3 1 13 42 -2
-3 -2 1 12 37 -3
-3 -1 1 11 32 -4
-3 0 1 10 27 -5
-3 1 1 9 22 -6
-3 2 1 8 17 -7
-3 3 1 7 12 -8
-3 4 1 6 7 -9
-3 5 1 5 2 -10
-3 6 1 4 -3 -11
-3 7 1 3 -8 -12
-3 8 1 2 -13 -13
-3 9 1 1 -18 -14
-3 10 1 0 -23 -15
-3 11 1 -1 -28 -16
-2 -3 0 13 41 3
-2 -2 0 12 36 2
-2 -1 0 11 31 1
-2 0 0 10 26 0
-2 1 0 9 21 -1
-2 2 0 8 16 -2
-2 3 0 7 11 -3
-2 4 0 6 6 -4
-2 5 0 5 1 -5
-2 6 0 4 -4 -6
-2 7 0 3 -9 -7
-2 8 0 2 -14 -8
-2 9 0 1 -19 -9
-2 10 0 0 -24 -10
-2 11 0 -1 -29 -11
-1 -3 -1 13 40 8
-1 -2 -1 12 35 7
-1 -1 -1 11 30 6
-1 0 -1 10 25 5
-1 1 -1 9 20 4
-1 2 -1 8 15 3
-1 3 -1 7 10 2
-1 4 -1 6 5 1
-1 5 -1 5 0 0
-1 6 -1 4 -5 -1
-1 7 -1 3 -10 -2
-1 8 -1 2 -15 -3
-1 9 -1 1 -20 -4
